0.65,0.57803,-1.5469,0
0.651,0.57648,-1.5568,0
0.652,0.57492,-1.5666,0
0.653,0.57335,-1.5764,0
0.654,0.57177,-1.5862,0
0.655,0.57018,-1.596,0
0.656,0.56858,-1.6058,0
0.657,0.56697,-1.6156,0
0.658,0.56535,-1.6254,0
0.659,0.56371,-1.6352,0
0.66,0.56207,-1.645,0
0.661,0.56042,-1.6549,0
0.662,0.55876,-1.6647,0
0.663,0.55709,-1.6745,0
0.664,0.55541,-1.6843,0
0.665,0.55372,-1.6941,0
0.666,0.55202,-1.7039,0
0.667,0.55031,-1.7137,0
0.668,0.54859,-1.7235,0
0.669,0.54687,-1.7333,0
0.67,0.54513,-1.7431,0
0.671,0.54339,-1.753,0
0.672,0.54163,-1.7628,0
0.673,0.53986,-1.7726,0
0.674,0.53809,-1.7824,0
0.675,0.5363,-1.7922,0
0.676,0.5345,-1.802,0
0.677,0.53269,-1.8118,0
0.678,0.53087,-1.8216,0
0.679,0.52904,-1.8314,0
0.68,0.5272,-1.8412,0
0.681,0.52536,-1.8511,0
0.682,0.5235,-1.8609,0
0.683,0.52163,-1.8707,0
0.684,0.51976,-1.8805,0
0.685,0.51787,-1.8903,0
0.686,0.51598,-1.9001,0
0.687,0.51408,-1.9099,0
0.688,0.51217,-1.9197,0
0.689,0.51025,-1.9295,0
0.69,0.50831,-1.9393,0
0.691,0.50637,-1.9492,0
0.692,0.50441,-1.959,0
0.693,0.50245,-1.9688,0
0.694,0.50047,-1.9786,0
0.695,0.49849,-1.9884,0
0.696,0.49649,-1.9982,0
0.697,0.49449,-2.008,0
0.698,0.49247,-2.0178,0
0.699,0.49045,-2.0276,0
0.7,0.48842,-2.0374,0
0.701,0.48637,-2.0473,0
0.702,0.48432,-2.0571,0
0.703,0.48226,-2.0669,0
0.704,0.48019,-2.0767,0
0.705,0.47811,-2.0865,0
0.706,0.47602,-2.0963,0
0.707,0.47392,-2.1061,0
0.708,0.47181,-2.1159,0
0.709,0.46969,-2.1257,0
0.71,0.46756,-2.1355,0
0.711,0.46542,-2.1454,0
0.712,0.46327,-2.1552,0
0.713,0.46111,-2.165,0
0.714,0.45894,-2.1748,0
0.715,0.45675,-2.1846,0
0.716,0.45456,-2.1944,0
0.717,0.45236,-2.2042,0
0.718,0.45015,-2.214,0
0.719,0.44793,-2.2238,0
0.72,0.44571,-2.2336,0
0.721,0.44347,-2.2435,0
0.722,0.44122,-2.2533,0
0.723,0.43897,-2.2636,0
0.724,0.43669,-2.2749,0
0.725,0.43441,-2.287,0
0.726,0.43211,-2.2995,0
0.727,0.4298,-2.3124,0
0.728,0.42748,-2.3255,0
0.729,0.42515,-2.3385,0
0.73,0.42281,-2.3513,0
0.731,0.42046,-2.3637,0
0.732,0.41811,-2.3755,0
0.733,0.41575,-2.3866,0
0.734,0.41338,-2.3966,0
0.735,0.411,-2.4055,0
0.736,0.40863,-2.413,0
0.737,0.40625,-2.4191,0
0.738,0.40386,-2.4233,0
0.739,0.40148,-2.4257,0
0.74,0.39909,-2.426,5.0281
0.741,0.39668,-2.4248,56.858
0.742,0.39425,-2.4223,141.43
0.743,0.39182,-2.4189,229.49
0.744,0.38939,-2.4147,291.79
0.745,0.38699,-2.4094,304.62
0.746,0.3846,-2.3982,304.29
0.747,0.38222,-2.382,303.7
0.748,0.37984,-2.3635,302.98
0.749,0.37749,-2.345,302.27
0.75,0.37515,-2.329,301.68
0.751,0.37283,-2.3138,301.13
0.752,0.37052,-2.2986,300.58
0.753,0.36823,-2.2834,300.02
0.754,0.36596,-2.2683,299.47
0.755,0.3637,-2.2533,298.92
0.756,0.36145,-2.2383,298.37
0.757,0.35922,-2.2233,297.81
0.758,0.357,-2.2084,297.26
0.759,0.3548,-2.1935,296.71
0.76,0.35262,-2.1787,296.16
0.761,0.35044,-2.1639,295.6
0.762,0.34829,-2.1491,295.05
0.763,0.34615,-2.1344,294.5
0.764,0.34402,-2.1198,293.94
0.765,0.34191,-2.1052,293.39
0.766,0.33981,-2.0906,292.84
0.767,0.33772,-2.0761,292.29
0.768,0.33565,-2.0617,291.73
0.769,0.3336,-2.0472,291.18
0.77,0.33156,-2.0329,290.63
0.771,0.32953,-2.0185,290.08
0.772,0.32752,-2.0043,289.52
0.773,0.32553,-1.99,288.97
0.774,0.32354,-1.9758,288.42
0.775,0.32157,-1.9617,287.87
0.776,0.31962,-1.9476,287.31
0.777,0.31768,-1.9336,286.76
0.778,0.31575,-1.9196,286.21
0.779,0.31384,-1.9056,285.66
0.78,0.31194,-1.8917,285.1
0.781,0.31006,-1.8778,284.55
0.782,0.30818,-1.864,284
0.783,0.30633,-1.8502,283.45
0.784,0.30448,-1.8365,282.89
0.785,0.30265,-1.8228,282.34
0.786,0.30084,-1.8092,281.79
0.787,0.29904,-1.7956,281.24
0.788,0.29725,-1.782,280.68
0.789,0.29547,-1.7685,280.13
0.79,0.29371,-1.7551,279.58
0.791,0.29196,-1.7417,279.03
0.792,0.29023,-1.7283,278.47
0.793,0.2885,-1.715,277.92
0.794,0.2868,-1.7017,277.37
0.795,0.2851,-1.6885,276.82
0.796,0.28342,-1.6753,276.26
0.797,0.28175,-1.6622,275.71
0.798,0.28009,-1.6491,275.16
0.799,0.27845,-1.6361,274.6
0.8,0.27682,-1.6231,274.05
0.801,0.27521,-1.6101,273.5
0.802,0.2736,-1.5972,272.95
0.803,0.27201,-1.5844,272.39
0.804,0.27043,-1.5716,271.84
0.805,0.26887,-1.5588,271.29
0.806,0.26731,-1.5461,270.74
0.807,0.26577,-1.5334,270.18
0.808,0.26425,-1.5208,269.63
0.809,0.26273,-1.5082,269.08
0.81,0.26123,-1.4957,268.53
0.811,0.25974,-1.4832,267.97
0.812,0.25826,-1.4707,267.42
0.813,0.2568,-1.4583,266.87
0.814,0.25535,-1.446,266.32
0.815,0.25391,-1.4337,265.76
0.816,0.25248,-1.4214,265.21
0.817,0.25106,-1.4092,264.66
